paper_id,author,year,affiliation
hep-th/0008222,Wellington Da Cruz,2000,
hep-th/0010103,Christiaan Hofman,2000,
hep-th/0010103,Jae-Suk Park,2000,
hep-th/0005029,Matthias R Gaberdiel,2000,
hep-th/0012187,V. Calian,2000,
hep-th/0010188,Jun-Chen Su,2000,
hep-th/0010192,Michael Gutperle,2000,Harvard University
hep-th/0010192,Michal Spalinski,2000,Harvard University
hep-th/0007104,Hirosi Ooguri,2000,
hep-th/0007104,J. Rahmfeld,2000,
hep-th/0007104,Harlan Robins,2000,
hep-th/0007104,Jonathan Tannenhauser,2000,
hep-th/0010202,Conall Kennedy,2000,
hep-th/0010202,Emil M. Prodanov,2000,
hep-th/0011025,Bertfried Fauser,2000,
hep-th/0011025,Heinz Dehnen,2000,
hep-th/0006139,Stefan Forste,2000,
hep-th/0006139,Zygmunt Lalak,2000,
hep-th/0006139,Stephane Lavignac,2000,
hep-th/0006139,Hans Peter Nilles,2000,
hep-th/0010163,H. Ochiai,2000,
hep-th/0010163,K. Sato,2000,U. of Tokyo
hep-th/0004046,C. Bizdadea,2000,
hep-th/0004046,E. M. Cioroianu,2000,
hep-th/0004046,S. O. Saliu,2000,
hep-th/0011039,Takao Suyama,2000,
hep-th/0007013,Fardin Kheirandish,2000,
hep-th/0007013,Mohammad Khorrami,2000,
hep-th/0006213,G. Dvali,2000,
hep-th/0006213,Ian I. Kogan,2000,
hep-th/0006213,M. Shifman,2000,
hep-th/0005167,M. Chaichian,2000,
hep-th/0005167,M. Gogberashvili,2000,
hep-th/0005167,A. B. Kobakhidze,2000,
hep-th/0010160,Wung-Hong Huang,2000,
hep-th/0002016,Washington Taylor,2000,MIT
hep-th/0005231,Walter Dittrich,2000,Tubingen U.
hep-th/0003231,Sanefumi Moriyama,2000,Kyoto
hep-th/0007180,M. V. Altaisky,2000,
hep-th/0010245,Andrei Litvintsev,2000,
hep-th/0010201,Gerald Dunne,2000,
hep-th/0010201,Ian I. Kogan,2000,
hep-th/0010201,Alex Kovner,2000,
hep-th/0010201,Bayram Tekin,2000,
hep-th/0001154,Christian Jaekel,2000,
hep-th/0004203,F. Berruto,2000,
hep-th/0004203,M. C. Diamantini,2000,
hep-th/0004203,P. Sodano,2000,
hep-th/0007222,F. Bastianelli,2000,
hep-th/0007222,G. Cuoghi,2000,
hep-th/0007222,L. Nocetti,2000,
hep-th/0001018,Donam Youm,2000,
hep-th/0005023,G. Giachetta,2000,
hep-th/0005023,L. Mangiarotti,2000,
hep-th/0005023,G. Sardanashvily,2000,
hep-th/0002135,Sergei Kuzenko,2000,
hep-th/0002135,Stefan Theisen,2000,University of Munich
hep-th/0010114,Roman Linares,2000,
hep-th/0010114,Luis F. Urrutia,2000,
hep-th/0010114,J. David Vergara,2000,
hep-th/0012007,Gregory Moore,2000,
hep-th/0008031,Jerome P. Gauntlett,2000,
hep-th/0008031,Chanju Kim,2000,
hep-th/0008031,Kimyeong Lee,2000,
hep-th/0008031,Piljin Yi,2000,
hep-th/0007204,David J. Gross,2000,
hep-th/0007204,Nikita A. Nekrasov,2000,
hep-th/0009088,S. Q. Wu,2000,
hep-th/0009088,X. Cai,2000,
hep-th/0009221,J. M. Isidro,2000,
hep-th/0007060,A. Chamblin,2000,
hep-th/0007060,A. Karch,2000,
hep-th/0007060,A. Nayeri,2000,MIT
hep-th/0003021,Emili Bagan,2000,
hep-th/0003021,Martin Lavelle,2000,
hep-th/0003021,David Mcmullan,2000,
hep-th/0003089,L. P. Colatto,2000,
hep-th/0007057,V. A. Kudryavtsev,2000,
hep-th/0002099,M. Cvetic,2000,
hep-th/0002099,H. Lu,2000,
hep-th/0002099,C. N. Pope,2000,
hep-th/0006070,Gaston Giribet,2000,
hep-th/0006070,Carmen Nunez,2000,
hep-th/0003092,R. Banerjee,2000,"S.N. Bose Centre, Calcutta"
hep-th/0003092,Subir Ghosh,2000,"I. S. I., Calcutta"
hep-th/0004053,A. Alonso Izquierdo,2000,
hep-th/0004053,M. A. Gonzalez Leon,2000,
hep-th/0004053,J. Mateos Guilarte,2000,
hep-th/0009134,Robert Helling,2000,AEI Potsdam
hep-th/0011143,Bumseok Kyae,2000,
hep-th/0009238,A. A. Bytsenko,2000,
hep-th/0009238,F. L. Williams,2000,
hep-th/0007107,Dongsu Bak,2000,
hep-th/0007107,Kimyeong Lee,2000,
hep-th/0007067,C. Bachas,2000,
hep-th/0007067,J. Hoppe,2000,
hep-th/0007067,B. Pioline,2000,
hep-th/0003263,Michael R. Douglas,2000,
hep-th/0003263,Bartomeu Fiol,2000,
hep-th/0003263,Christian Romelsberger,2000,
hep-th/0007159,Valerio Bozza,2000,
hep-th/0007159,Gabriele Veneziano,2000,
hep-th/0011120,Glenn Barnich,2000,
hep-th/0005155,L. M. Baker,2000,University of Durham
hep-th/0005073,J. L. F. Barbon,2000,
hep-th/0005073,E. Rabinovici,2000,
hep-th/0002118,Barak Kol,2000,
hep-th/0002118,Michael Kroyter,2000,
hep-th/0008149,S. F. Hassan,2000,
hep-th/0008149,R. Minasian,2000,Ecole Polytechnique
hep-th/0012203,Laura Andrianopoli,2000,
hep-th/0012203,Francesco Cordaro,2000,
hep-th/0012203,Pietro Fre,2000,
hep-th/0012203,Leonardo Gualtieri,2000,
hep-th/0001108,V. G. Bagrov,2000,U. of Tomsk
hep-th/0001108,D. M. Gitman,2000,U. of Sao Paulo
hep-th/0001108,A. Levin,2000,U. of Nottingham
hep-th/0001108,V. B. Tlyachev,2000,U. of Tomsk
hep-th/0002243,Mark Windoloski,2000,"UMass, Amherst"
hep-th/0003110,A. Recknagel,2000,
hep-th/0003110,D. Roggenkamp,2000,
hep-th/0003110,V. Schomerus,2000,
hep-th/0004130,Marion Wirschins,2000,
hep-th/0004130,Abha Sood,2000,
hep-th/0004130,Jutta Kunz,2000,
hep-th/0010218,Oleg Andreev,2000,
hep-th/0012068,John H. Brodie,2000,
hep-th/0009085,Nguyen Ai Viet,2000,
hep-th/0009085,Kameshwar C. Wali,2000,
hep-th/0005250,Jeongwon Ho,2000,
hep-th/0011035,J. W. Moffat,2000,
hep-th/0011160,Andre Miemiec,2000,
hep-th/0006202,J. G. Russo,2000,
hep-th/0006202,M. M. Sheikh-Jabbari,2000,
hep-th/0007239,Shinji Mukohyama,2000,
hep-th/0004092,Bo Feng,2000,
hep-th/0004092,Amihay Hanany,2000,
hep-th/0010233,Henric Rhedin,2000,
hep-th/0006109,P. Maraner,2000,
hep-th/0003253,C. Alexandrou,2000,University of Cyprus
hep-th/0003253,R. Rosenfelder,2000,"Paul Scherrer Institute, Switzerland"
hep-th/0003253,A. W. Schreiber,2000,University of Adelaide
hep-th/0006087,Dongsu Bak,2000,
hep-th/0006087,Sung Ku Kim,2000,
hep-th/0006087,Kwang-Sup Soh,2000,
hep-th/0006087,Jae Hyung Yee,2000,
hep-th/0001029,F. A. Cachazo,2000,
hep-th/0001029,C. Vafa,2000,
hep-th/0011277,S. A. Larin,2000,
hep-th/0012012,Stanislaw D. Glazek,2000,Warsaw University
hep-th/0008037,Ji-Feng Yang,2000,"ECNU, Shanghai, China"
hep-th/0004146,Kazuo Ghoroku,2000,
hep-th/0006123,C. G. Beneventano,2000,
hep-th/0006123,E. M. Santangelo,2000,
hep-th/0009032,Carlos Barcelo,2000,Washington University in Saint Louis
hep-th/0009032,Matt Visser,2000,Washington University in Saint Louis
hep-th/0001146,R. Pettorino,2000,
hep-th/0001146,G. A. Vilkovisky,2000,
hep-th/0007072,A. Zotov,2000,
hep-th/0010262,O. A. Castro-Alvaredo,2000,
hep-th/0010262,A. Fring,2000,
hep-th/0012268,Adrian R. Lugo,2000,
hep-th/0010252,Raphael Bousso,2000,
hep-th/0001123,J. Kluson,2000,
hep-th/0002070,A. Feinstein,2000,
hep-th/0002070,K. E. Kunze,2000,
hep-th/0002070,M. A. Vazquez-Mozo,2000,
hep-th/0011256,M. Atiyah,2000,
hep-th/0011256,J. Maldacena,2000,
hep-th/0011256,C. Vafa,2000,
hep-th/0004017,Ruth Britto-Pacumio,2000,
hep-th/0004017,Andrew Strominger,2000,
hep-th/0004017,Anastasia Volovich,2000,
hep-th/0012127,Richard L. Hall,2000,
hep-th/0012127,Wolfgang Lucha,2000,
hep-th/0012127,Franz F. Schoeberl,2000,
hep-th/0009025,Bert Janssen,2000,
hep-th/0009025,Patrick Meessen,2000,
hep-th/0006113,Jose D. Edelstein,2000,
hep-th/0006113,Marta Gomez-Reino,2000,
hep-th/0006113,Marcos Marino,2000,
hep-th/0012164,Stefan Fredenhagen,2000,
hep-th/0012164,Volker Schomerus,2000,
hep-th/0007024,Ralph Blumenhagen,2000,
hep-th/0007024,Lars Goerlich,2000,
hep-th/0007024,Boris Kors,2000,
hep-th/0007024,Dieter Lust,2000,"Humboldt U., Berlin"
hep-th/0010095,A. Bonanno,2000,
hep-th/0010095,D. Zappal`A,2000,
hep-th/0001027,Satoshi Iso,2000,
hep-th/0001027,Hikaru Kawai,2000,
hep-th/0001027,Yoshihisa Kitazawa,2000,
hep-th/0004127,R. Kuriki,2000,
hep-th/0004127,A. Sugamoto,2000,
hep-th/0012253,Svend Erik Rugh,2000,
hep-th/0012253,Henrik Zinkernagel,2000,
hep-th/0006118,P. A. Horvathy,2000,
hep-th/0006118,A. J. Macfarlane,2000,
hep-th/0006118,J.-W. Van Holten,2000,
hep-th/0011204,Elena Caceres,2000,
hep-th/0011204,Rafael Hernandez,2000,
hep-th/0012043,Koh-Ichi Nittoh,2000,
hep-th/0012232,G. L. Cardoso,2000,
hep-th/0012232,B. De Wit,2000,
hep-th/0012232,J. Kappeli,2000,
hep-th/0012232,T. Mohaupt,2000,
hep-th/0007209,M. Cvetic,2000,
hep-th/0007209,H. Lu,2000,
hep-th/0007209,C. N. Pope,2000,
hep-th/0009053,Valerio Faraoni,2000,
hep-th/0011167,M. Cvetic,2000,
hep-th/0011167,M. J. Duff,2000,
hep-th/0011167,James T. Liu,2000,
hep-th/0011167,H. Lu,2000,
hep-th/0011167,C. N. Pope,2000,
hep-th/0011167,K. S. Stelle,2000,
hep-th/0004145,E. Harikumar,2000,Univ. of Hyderabad
hep-th/0004145,R. P. Malik,2000,"Bose Centre, Calcutta"
hep-th/0004145,M. Sivakumar,2000,Univ. of Hyderabad
hep-th/0009158,Joaquim Gomis,2000,
hep-th/0009158,Kiyoshi Kamimura,2000,
hep-th/0009158,Toni Mateos,2000,
hep-th/0008192,A. Mennim,2000,
hep-th/0008192,R. A. Battye,2000,
hep-th/0006047,Shamit Kachru,2000,
hep-th/0006047,Sheldon Katz,2000,
hep-th/0006047,Albion Lawrence,2000,
hep-th/0006047,John Mcgreevy,2000,
hep-th/0012078,Bo Feng,2000,
hep-th/0012078,Amihay Hanany,2000,
hep-th/0012078,Yang-Hui He,2000,
hep-th/0012078,Nikolaos Prezas,2000,
hep-th/0012053,Ken-Ji Hamada,2000,KEK
hep-th/0012159,P. Merlatti,2000,
hep-th/0002126,Vatche Sahakian,2000,
hep-th/0006187,C. Bagnuls,2000,
hep-th/0006187,C. Bervillier,2000,
hep-th/0006187,D. I. Meiron,2000,
hep-th/0006187,B. G. Nickel,2000,
hep-th/0005009,David B. Fairlie,2000,University of Durham
hep-th/0011235,B. P. Kosyakov,2000,
hep-th/0006126,Carlos Pinheiro,2000,"UFES, Brazil"
hep-th/0006126,F. C. Khanna,2000,"UofA, Canada"
hep-th/0001111,Seiji Terashima,2000,
hep-th/0012004,Falk Bruckmann,2000,FSU Jena
hep-th/0009206,Alexander Gorsky,2000,
hep-th/0002154,L. Hoffmann,2000,
hep-th/0002154,A. C. Petkou,2000,
hep-th/0002154,W. Ruehl,2000,
hep-th/0004047,C. Bizdadea,2000,
hep-th/0004047,A. Constantin,2000,
hep-th/0004047,S. O. Saliu,2000,
hep-th/0002019,Andrew Ferstl,2000,
hep-th/0002019,Bayram Tekin,2000,
hep-th/0002019,Victor Weir,2000,
hep-th/0011003,Karl Landsteiner,2000,
hep-th/0010128,Jean Alexandre,2000,
hep-th/0010128,Janos Polonyi,2000,
hep-th/0005043,Bin Wang,2000,
hep-th/0005043,Ru-Keng Su,2000,
hep-th/0005043,Elcio Abdalla,2000,
hep-th/0007147,Troels Harmark,2000,
hep-th/0006185,Dmitriy Uvarov,2000,
hep-th/0011084,A. Catal,2000,
hep-th/0011084,T. Dereli,2000,"METU, Ankara"
hep-th/0009101,Sunil Mukhi,2000,
hep-th/0009101,Nemani V. Suryanarayana,2000,
hep-th/0005144,Andrew Neitzke,2000,
hep-th/0007167,J. Douari,2000,
hep-th/0007167,Y. Hassouni,2000,
hep-th/0005118,R. L. Ingraham,2000,
hep-th/0010066,B. Chen,2000,
hep-th/0010066,H. Itoyama,2000,
hep-th/0010066,T. Matsuo,2000,
hep-th/0010066,K. Murakami,2000,
hep-th/0008155,Maulik K. Parikh,2000,
hep-th/0011146,Alex Buchel,2000,
hep-th/0011132,Hsien-Chung Kao,2000,
hep-th/0010237,Vatche Sahakian,2000,
hep-th/0009225,Louise Dolan,2000,
hep-th/0009225,Chiara R. Nappi,2000,
hep-th/0006064,Tim R. Morris,2000,
hep-th/0001024,Jerome P. Gauntlett,2000,
hep-th/0001024,Gary W. Gibbons,2000,
hep-th/0001024,Christopher M. Hull,2000,
hep-th/0001024,Paul K. Townsend,2000,
hep-th/0002128,M. Cvetic,2000,
hep-th/0002128,H. Lu,2000,
hep-th/0002128,J. F. Vazquez-Poritz,2000,
hep-th/0008230,Matthias R. Gaberdiel,2000,
hep-th/0006156,L. D. Faddeev,2000,
hep-th/0006156,R. M. Kashaev,2000,
hep-th/0006156,A. Yu. Volkov,2000,
hep-th/0004115,Joaquim Gomis,2000,
hep-th/0004115,Karl Landsteiner,2000,
hep-th/0004115,Esperanza Lopez,2000,
hep-th/0001093,C. Bachas,2000,"ENS, Paris"
hep-th/0011239,Bernard De Wit,2000,"Utrecht University, Utrecht, The Netherlands"
hep-th/0011239,Hermann Nicolai,2000,"Albert-Einstein-Institute, Golm, Germany"
hep-th/0006073,Supriya Kar,2000,
hep-th/0010050,R. R. Landim,2000,
hep-th/0010050,C. A. S. Almeida,2000,Departamento de Fisica-UFC
hep-th/0006234,Matthias Staudacher,2000,
hep-th/0010209,Marijan Ribaric,2000,
hep-th/0010209,Luka Sustersic,2000,
hep-th/0001221,V. S. Alves,2000,
hep-th/0001221,M. Gomes,2000,
hep-th/0001221,S. L. V. Pinheiro,2000,
hep-th/0001221,A. J. Da Silva,2000,
hep-th/0010082,K. Graham,2000,
hep-th/0010082,I. Runkel,2000,
hep-th/0010082,G. M. T. Watts,2000,
hep-th/0009075,Alfredo T. Suzuki,2000,
hep-th/0009075,Alexandre G. M. Schmidt,2000,
hep-th/0010085,Cyril Cartier,2000,
hep-th/0012018,Andrei G. Bytsko,2000,
hep-th/0012111,S. Arnone,2000,
hep-th/0012111,S. Chiantese,2000,
hep-th/0012111,K. Yoshida,2000,
hep-th/0003174,Donam Youm,2000,
hep-th/0005126,Sergei V. Ketov,2000,"Univ. of Maryland , ITP, Hannover"
hep-th/0010087,M. Faux,2000,
hep-th/0010087,D. Lust,2000,
hep-th/0010087,B. A. Ovrut,2000,
hep-th/0005158,D. Fioravanti,2000,
hep-th/0005158,M. Stanishkov,2000,
hep-th/0009207,Alexander Gorsky,2000,
hep-th/0009207,Konstantin Selivanov,2000,
hep-th/0012098,Masayuki Sano,2000,
hep-th/0012098,Tsuneo Uematsu,2000,
hep-th/0001067,Mikhail S. Plyushchay,2000,
hep-th/0001067,Michel Rausch De Traubenberg,2000,
hep-th/0003256,Matthias Braendle,2000,
hep-th/0003256,Andre Lukas,2000,
hep-th/0003256,Burt A. Ovrut,2000,
hep-th/0008208,O. A. Castro-Alvaredo,2000,
hep-th/0008208,A. Fring,2000,
hep-th/0002155,Khaled Abdel-Khalek,2000,Lecce\Italy
hep-th/0008083,Soonkeon Nam,2000,
hep-th/0001181,M. Caselle,2000,
hep-th/0001181,M. Hasenbusch,2000,
hep-th/0001181,P. Provero,2000,
hep-th/0001181,K. Zarembo,2000,
hep-th/0006093,Alan Chodos,2000,
hep-th/0006093,Erich Poppitz,2000,
hep-th/0006093,Dimitrios Tsimpis,2000,
hep-th/0008051,Danny Birmingham,2000,
hep-th/0008051,Siddhartha Sen,2000,
hep-th/0004093,Adam Falkowski,2000,
hep-th/0004093,Zygmunt Lalak,2000,
hep-th/0004093,Stefan Pokorski,2000,
hep-th/0002043,Sergei V. Shabanov,2000,
hep-th/0010129,M. Chaichian,2000,
hep-th/0010129,W. F. Chen,2000,
hep-th/0010129,R. Gonzalez Felipe,2000,
hep-th/0003002,Cesar Gomez,2000,
hep-th/0003002,Bert Janssen,2000,
hep-th/0003002,Pedro J. Silva,2000,
hep-th/0010229,Diego D. Dalvit,2000,
hep-th/0010229,Francisco D. Mazzitelli,2000,
hep-th/0010229,Carmen Molina-Paris,2000,
hep-th/0009084,D. V. Vassilevich,2000,
hep-th/0009084,A. Zelnikov,2000,
hep-th/0001177,Marika Taylor-Robinson,2000,"DAMTP, University of Cambridge"
hep-th/0001052,V. I. Tkach,2000,
hep-th/0001052,A. Pashnev,2000,
hep-th/0001052,J. J. Rosales,2000,
hep-th/0006058,Seiji Terashima,2000,
hep-th/0005054,Feng-Li Lin,2000,
hep-th/0005054,Yong-Shi Wu,2000,
hep-th/0007114,Donam Youm,2000,
hep-th/0003053,Shunya Mizoguchi,2000,
hep-th/0005008,Tohru Eguchi,2000,
hep-th/0005008,Hiroaki Kanno,2000,
hep-th/0009215,Kazumi Okuyama,2000,KEK
hep-th/0002140,Itzhak Bars,2000,
hep-th/0011034,Keshav Dasgupta,2000,
hep-th/0011034,Zheng Yin,2000,
hep-th/0002086,Nakwoo Kim,2000,
hep-th/0009195,Betti Hartmann,2000,U. Oldenburg
hep-th/0009195,Burkhard Kleihaus,2000,U. College Dublin
hep-th/0009195,Jutta Kunz,2000,U. Oldenburg
hep-th/0002217,M. C. B. Abdalla,2000,
hep-th/0002217,A. L. Gadelha,2000,
hep-th/0002217,I. V. Vancea,2000,IFT-Unesp
hep-th/0010215,Nathalie Deruelle,2000,
hep-th/0010215,Tomas Dolezel,2000,
hep-th/0010215,Joseph Katz,2000,
hep-th/0004154,Fardin Kheirandish,2000,
hep-th/0004154,Mohammad Khorrami,2000,
hep-th/0010173,Tabito Hara,2000,
hep-th/0010173,Tamiaki Yoneya,2000,
hep-th/0006211,Saurya Das,2000,
hep-th/0006211,Romesh K Kaul,2000,
hep-th/0006211,Parthasarathi Majumdar,2000,
hep-th/0004004,Roberto Casadio,2000,
hep-th/0004004,Benjamin Harms,2000,
hep-th/0012020,Don N. Page,2000,
hep-th/0005056,Choonkyu Lee,2000,SNU
hep-th/0005056,Kimyeong Lee,2000,KIAS
hep-th/0002042,Cesar Gomez,2000,
hep-th/0002042,Bert Janssen,2000,
hep-th/0002042,Pedro Silva,2000,
hep-th/0011049,E. I. Guendelman,2000,
hep-th/0011257,C. I. Lazaroiu,2000,
hep-th/0005161,P. Baseilhac,2000,
hep-th/0002094,G. Veneziano,2000,
hep-th/0012153,L. Hoffmann,2000,
hep-th/0012153,L. Mesref,2000,
hep-th/0012153,W. Ruehl,2000,
hep-th/0008059,Marcelo De Francia,2000,
hep-th/0008059,Klaus Kirsten,2000,
hep-th/0008059,J. S. Dowker,2000,
hep-th/0012057,G. Pinter,2000,
hep-th/0008005,B. Sathiapalan,2000,
hep-th/0006077,R. Hofmann,2000,
hep-th/0006077,T. Ter Veldhuis,2000,
hep-th/0012147,M. Faber,2000,
hep-th/0012147,A. N. Ivanov,2000,
hep-th/0012147,N. I. Troitskaya,2000,
hep-th/0005208,Adi Armoni,2000,Ecole Polytechnique
hep-th/0010179,E. Dudas,2000,
hep-th/0010179,J. Mourad,2000,
hep-th/0001142,I. L. Buchbinder,2000,
hep-th/0001139,Paul Federbush,2000,Univ. of Michigan
hep-th/0007174,J. Fuchs,2000,
hep-th/0007174,L. R. Huiszoon,2000,
hep-th/0007174,A. N. Schellekens,2000,
hep-th/0007174,C. Schweigert,2000,
hep-th/0007174,J. Walcher,2000,
hep-th/0003039,J. Manjavidze,2000,
hep-th/0003039,A. Sissakian,2000,
hep-th/0006108,W. Kummer,2000,
hep-th/0006108,D. V. Vassilevich,2000,
hep-th/0009108,T. D. Palev,2000,
hep-th/0009108,J. Van Der Jeugt,2000,
hep-th/0011219,Enrique Alvarez,2000,
hep-th/0011219,Juan Jose Manjarin,2000,
hep-th/0003279,Wei-Min Sun,2000,
hep-th/0003279,Xiang-Song Chen,2000,
hep-th/0003279,Fan Wang,2000,
hep-th/0005016,Gia Dvali,2000,
hep-th/0005016,Gregory Gabadadze,2000,
hep-th/0005016,Massimo Porrati,2000,
hep-th/0005101,Seiya Goto,2000,
hep-th/0005101,Hiroyuki Hata,2000,Kyoto Univ.
hep-th/0011030,J. C. Fabris,2000,
hep-th/0011030,A. M. Pelinson,2000,
hep-th/0011030,I. L. Shapiro,2000,
hep-th/0005082,A. T. Suzuki,2000,
hep-th/0005082,A. G. M. Schmidt,2000,
hep-th/0009071,B. P. Kosyakov,2000,
hep-th/0005191,Kurt Just,2000,
hep-th/0005191,James Thevenot,2000,
hep-th/0005171,V. A. De Lorenci,2000,
hep-th/0005171,R. D. M. De Paola,2000,
hep-th/0005171,N. F. Svaiter,2000,
hep-th/0004133,Csaba Csaki,2000,
hep-th/0004133,Joshua Erlich,2000,
hep-th/0004133,Christophe Grojean,2000,
hep-th/0004133,Timothy Hollowood,2000,
hep-th/0010250,S. Nussinov,2000,
hep-th/0003010,F Loran,2000,
hep-th/0003010,A Shirzad,2000,
hep-th/0011063,Hadi Salehi,2000,
hep-th/0011063,Hossein Motavali,2000,
hep-th/0011063,Mehdi Golshani,2000,
hep-th/0007073,Fardin Kheirandish,2000,
hep-th/0007073,Mohammad Khorrami,2000,
hep-th/0002239,A. A. Saharian,2000,"Yerevan State University, Armenia"
hep-th/0003075,John Mcgreevy,2000,
hep-th/0003075,Leonard Susskind,2000,
hep-th/0003075,Nicolaos Toumbas,2000,
hep-th/0012017,Alessandro Fabbri,2000,
hep-th/0012017,Diego J. Navarro,2000,
hep-th/0012017,Jose Navarro-Salas,2000,
hep-th/0004126,Horace Stoica,2000,
hep-th/0004126,S.-H. Henry Tye,2000,
hep-th/0004126,Ira Wasserman,2000,
hep-th/0008199,A. Solovyov,2000,
hep-th/0008154,Eric R. Sharpe,2000,
hep-th/0010037,Hitoshi Ito,2000,
hep-th/0005181,Al. Zamolodchikov,2000,
hep-th/0008237,E. Corrigan,2000,
hep-th/0008237,A. Taormina,2000,
hep-th/0001150,Igor Bandos,2000,
hep-th/0003255,Horacio E. Camblong,2000,
hep-th/0003255,Luis N. Epele,2000,
hep-th/0003255,Huner Fanchiotti,2000,
hep-th/0003255,Carlos A. Garcia Canal,2000,
hep-th/0010025,James T. Liu,2000,
hep-th/0010025,W. A. Sabra,2000,
hep-th/0007201,C. Farina,2000,
hep-th/0007201,J. J. Passos Sobrinho,2000,
hep-th/0007201,A. C Tort,2000,
hep-th/0005102,Masashi Hashimoto,2000,Univ. of Tokyo
hep-th/0003202,Christian Brouder,2000,
hep-th/0003202,Alessandra Frabetti,2000,
hep-th/0005173,A. M. Polyakov,2000,
hep-th/0005173,V. S. Rychkov,2000,
hep-th/0011260,Albert Schwarz,2000,
hep-th/0012013,Ichiro Oda,2000,
hep-th/0005255,F. Jegerlehner,2000,
hep-th/0012254,Yosuke Imamura,2000,
hep-th/0001190,Gordon Chalmers,2000,
hep-th/0008002,Youngjai Kiem,2000,
hep-th/0008002,Sangmin Lee,2000,
hep-th/0008002,Jaemo Park,2000,
hep-th/0006198,Alfredo Iorio,2000,
hep-th/0002194,Yuji Okawa,2000,
hep-th/0002194,Seiji Terashima,2000,
hep-th/0012070,Mans Henningson,2000,
hep-th/0009175,Jin Young Kim,2000,
hep-th/0011040,F. A. Dolan,2000,
hep-th/0011040,H. Osborn,2000,
hep-th/0002136,J. Zinn-Justin,2000,
hep-th/0008143,Alfredo T. Suzuki,2000,
hep-th/0008143,Alexandre G. M. Schmidt,2000,
hep-th/0003033,Eduardo Eyras,2000,
hep-th/0003033,Sudhakar Panda,2000,
hep-th/0002026,Nelson R. F. Braga,2000,
hep-th/0002026,Cresus F. L. Godinho,2000,
hep-th/0005128,L. D. Paniak,2000,Princeton
hep-th/0005128,R. J. Szabo,2000,NBI
hep-th/0001002,M. Cvetic,2000,
hep-th/0001002,H. Lu,2000,
hep-th/0001002,C. N. Pope,2000,
hep-th/0010075,Satish. D. Joglekar,2000,IIT Kanpur
hep-th/0010075,A. Misra,2000,IOP Bhubaneswar
hep-th/0005002,Masako Asano,2000,"Univ. of Tokyo, Hongo"
hep-th/0005002,Makoto Natsuume,2000,KEK
hep-th/0009220,Kirill A. Kazakov,2000,
hep-th/0009048,L. Andrianopoli,2000,
hep-th/0009048,F. Cordaro,2000,
hep-th/0009048,P. Fre,2000,
hep-th/0009048,L. Gualtieri,2000,
hep-th/0005149,P. A. Grassi,2000,New York U.
hep-th/0005149,B. A. Kniehl,2000,Hamburg U.
hep-th/0005149,A. Sirlin,2000,New York U.
hep-th/0007007,A. Nichols,2000,
hep-th/0007007,Sanjay,2000,
hep-th/0005265,Sergei V. Ketov,2000,"Univ. of Maryland , ITP, Hannover"
hep-th/0007058,Sergio Ferrara,2000,
hep-th/0007058,Emery Sokatchev,2000,
hep-th/0006020,J. Gamboa,2000,
hep-th/0006020,F. Mendez,2000,
hep-th/0001030,Samik Sen,2000,
hep-th/0001030,Siddhartha Sen,2000,
hep-th/0001030,James C. Sexton,2000,
hep-th/0001030,David H. Adams,2000,
hep-th/0006178,S. T. Tsou,2000,Oxford
hep-th/0003165,Katsuyuki Sugiyama,2000,Kyoto Univ.
hep-th/0002048,N. Mankoc Borstnik,2000,"Univ. of Ljubljana, Jozef Stefan Institute"
hep-th/0002048,H. B. Nielsen,2000,"Dept. of Physics, Niels Bohr Institute"
hep-th/0002048,C. D. Froggatt,2000,"Dept. of Physics,Astronomy, University of Glasgow"
hep-th/0008034,B. Kleihaus,2000,"University College, Dublin"
hep-th/0008034,J. Kunz,2000,University Oldenburg
hep-th/0003061,Naresh Dadhich,2000,IUCAA
hep-th/0003061,Roy Maartens,2000,Portsmouth
hep-th/0003061,Philippos Papadopoulos,2000,Porstmouth
hep-th/0003061,Vahid Rezania,2000,IASBS
hep-th/0008009,John H. Schwarz,2000,
hep-th/0001041,F. Bastianelli,2000,
hep-th/0001041,S. Frolov,2000,
hep-th/0001041,A. A. Tseytlin,2000,
hep-th/0001056,J. Khoury,2000,
hep-th/0001056,H. Verlinde,2000,
hep-th/0007118,John H. Schwarz,2000,
hep-th/0003100,Itzhak Bars,2000,
hep-th/0003151,Vanicson L. Campos,2000,
hep-th/0003151,Gabriele Ferretti,2000,
hep-th/0003151,Henric Larsson,2000,
hep-th/0003151,Dario Martelli,2000,
hep-th/0003151,Bengt E. W. Nilsson,2000,
hep-th/0008190,Ishwaree P. Neupane,2000,
hep-th/0006164,Hyeong-Chan Kim,2000,
hep-th/0006164,Jae Hyung Yee,2000,
hep-th/0006164,Mu-In Park,2000,
hep-th/0009188,P. Ramadevi,2000,
hep-th/0009188,Tapobrata Sarkar,2000,
hep-th/0002169,Toshiya Kawai,2000,
hep-th/0002169,Kota Yoshioka,2000,
hep-th/0003193,C. Bizdadea,2000,
hep-th/0003193,M. G. Mocioaca,2000,
hep-th/0003193,S. O. Saliu,2000,
hep-th/0011004,Andrei G. Bytsko,2000,
hep-th/0012255,Shoichi Ichinose,2000,
hep-th/0002131,Savdeep Sethi,2000,
hep-th/0002131,Mark Stern,2000,
hep-th/0001163,C. Adam,2000,
hep-th/0001163,B. Muratori,2000,
